MD-MVM Id,Nationellt övervakningsstations-ID,Övervakningsstation,Stationskoordinat N/X,Stationskoordinat E/Y,Län,Kommun,MS_CD C3,ProvId,Provdatum,Provtagningsår,Provtagningsmånad,Provtagningsdag,SeasonType,Season,Season priority,Season cleaning,Max provdjup (m),TOC (mg/l C),DOC (mg/l C),Tot-N_ps (µg/l N),Tot-N_TNb (µg/l N),Abs_F 254 (/5cm),Abs_F 365 (/5cm),Abs_F 420 (/5cm),Abs_F 436 (/m),Abs_OF 420 (/5cm),Turb_FNU (FNU),Kfyll (µg/l),pH,Kond_25 (mS/m),Alk/Acid (mekv/l),Ca (mekv/l),Mg (mekv/l),Na (mekv/l),K (mekv/l),SO4 (mekv/l),Cl (mekv/l),F (mekv/l),NH4-N (µg/l N),NO2+NO3-N (µg/l N),PO4-P (µg/l P),Tot-P (µg/l P),Si (mg/l),Fe (µg/l),Al (µg/l),Al_s (µg/l),Syrgashalt (mg/l O2),Siktdjup (m),Siktdjup med kikare (m),Siktdjup utan kikare (m),Vattentemperatur (°C)
139,257895,Dunnervattnet,7128648,485073,Jämtlands län,Krokom,WA64322958,1055322,2022-02-15,2022,2,15,2,1,3,0,0.5,5.7,,,149,1.249,0.268,0.104,1.6,,0.28,0.25,6.46,2.28,0.119,0.11,0.042,0.061,0.0092,0.0229023527,0.045,0.004,15,15,0.5,2.3,2.2,200,73,,,,,,1.5
139,257895,Dunnervattnet,7128648,485073,Jämtlands län,Krokom,WA64322958,1062485,2022-06-28,2022,6,28,2,2,2,0,0.5,5.5,,,149,1.04,0.213,0.08,1.2,,0.36,0.25,6.79,1.87,0.091,0.1,0.036,0.052,0.0087,0.01915469498,0.034,0.0015,1.5,0.5,0.5,3.6,1.3,72,66,,10.2,,,5.5,16.9
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,29077,2001-02-20,2001,2,20,1,1,1,0,0.5,8.7,,3165,,,,0.053,,0.396,,3.7,6.76,44.5,0.988,2.426,0.911,0.811,0.122,2.556,0.648,0.022,262,2444,33,49,8.53,859,,1290,7.87,1,,,3
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,29078,2001-04-18,2001,4,18,1,2,1,0,0.5,9,,1476,,,,0.046,,0.182,,10.1,7.66,47.8,1.709,2.596,0.95,1.013,0.124,2.069,0.896,0.023,10,1096,8,35,4.71,344,,355,11.99,1.4,,,5.5
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,29079,2001-08-14,2001,8,14,1,3,1,0,0.5,7.9,,644,,,,0.023,,0.125,,6.6,8.13,51.7,2.019,3.119,0.951,1.155,0.139,2.134,1.087,0.03,5,1,2,30,1.63,199,,260,,1.6,,,17.8
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,29080,2001-10-08,2001,10,8,1,4,1,0,0.5,8.3,,989,,,,0.042,,0.097,,3.7,7.94,52.1,1.829,2.905,0.915,1.173,0.145,2.105,1.053,0.026,31,295,3,21,1.06,77,,,10.64,2,,,12
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,29081,2002-02-14,2002,2,14,1,1,1,0,0.5,10.6,,4165,,,,0.173,,0.717,,,6.76,28.1,0.942,1.645,0.584,0.501,0.117,1.067,0.35,0.015,180,3065,75,113,10.6,946,,1180,10.6,,,,2.5
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,29082,2002-04-18,2002,4,18,1,2,1,0,0.5,8.9,,1842,,,,0.072,,0.21,,10,8.04,43.6,1.911,2.619,0.771,0.962,0.129,1.552,0.8,0.019,7,1394,13,32,5.13,409,,460,,1,,,7.8
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,29083,2002-08-14,2002,8,14,1,3,1,0,0.5,8.8,,867,,,,0.028,,0.106,,4.6,8.11,51.7,2.335,2.803,0.925,1.161,0.14,1.545,1.055,0.027,19,6,4,21,0.61,87,,115,8.27,1.8,,,24.3
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,29084,2002-10-14,2002,10,14,1,4,1,0,0.5,7.9,,768,,,,0.019,,0.07,,7,8.08,51.9,2.479,2.982,0.95,1.259,0.154,1.552,1.165,0.024,56,61,2,12,0.25,34,,50,,2.8,,,5
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,29085,2003-02-18,2003,2,18,1,1,1,0,0.5,8.2,,1194,,,,0.03,,0.076,,,7.3,62.8,3.045,3.663,1.227,1.658,0.187,2.031,1.504,0.013,240,503,6,20,1.66,59,,70,,,,,1.2
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,29086,2003-05-13,2003,5,13,1,2,2,0,0.5,7.7,,1498,,,,0.033,,0.118,,6.3,8.11,49.9,2.029,2.869,0.969,1.334,0.146,2.048,1.178,0.0079,24,718,5,24,1.03,3,,31,,1.4,,,13.8
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,29087,2003-08-12,2003,8,12,1,3,1,0,0.5,6.7,,692,,,,0.026,,0.139,,12.2,8.21,58.2,2.29,3.083,1.062,1.559,0.166,2.113,1.564,0.03,7,32,2,11,0.15,128,,167,,1.1,,,22
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,29088,2003-10-06,2003,10,6,1,4,1,0,1,8.5,,756,,,,0.028,,0.077,,2.9,8.03,57.8,2.269,3.039,1.055,1.605,0.169,2.063,1.31,0.029,58,90,2,13,0.29,89,,111,,,,,11.2
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,29089,2004-02-11,2004,2,11,1,1,1,0,0.5,8.9,,6440,,,,0.046,,0.586,,1.5,6.65,45.3,0.862,2.303,0.975,0.86,0.136,2.478,0.663,0.024,373,5072,24,71,3.95,1326,,,10.81,0.8,,,0.5
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,29090,2004-05-11,2004,5,11,1,2,2,0,0.5,6.1,,1409,,,,0.025,,0.107,,8.5,7.72,52.9,2.008,2.982,0.99,1.203,0.157,2.248,1.075,0.024,25,977,6,38,5.08,287,,,,,,,12
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,29091,2004-08-24,2004,8,24,1,3,1,0,0.5,7.1,,715,,,,0.025,,0.128,,5.8,8.21,55.9,2.101,3.006,1.022,1.406,0.164,2.316,1.221,0.029,6,1,6,22,1.1,93,,,9.5,1.8,,,17.3
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,29092,2004-10-12,2004,10,12,1,4,1,0,0.5,7.8,,657,,,,0.021,,0.054,,2.9,8.09,57.3,2.245,3.004,1.052,1.473,0.169,2.282,1.21,0.028,27,14,1,9,0.21,34,,,,3,,,8.4
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,29093,2005-02-07,2005,2,7,1,1,1,0,0.5,8,,1791,,,,0.021,,0.081,,3.6,7.75,56.9,1.93,3.087,1.138,1.354,0.168,2.548,1.103,0.026,125,1292,14,19,2.85,187,,,,2,,,2
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,29094,2005-04-19,2005,4,19,1,2,1,0,0.5,7.7,,1616,,,,0.038,,0.133,,7.3,7.87,51.8,1.745,2.816,1.061,1.16,0.148,2.315,1.007,0.023,35,1494,9,25,3.38,215,,,,1.7,,,7
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,29095,2005-08-22,2005,8,22,1,3,1,0,0.5,6.9,,496,,,,0.033,,0.123,,6.5,8.15,54.6,2.071,3.091,1.08,1.326,0.156,2.331,1.121,0.028,4,1,2,29,0.15,71,,,8.71,1.6,,,21.7
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,29096,2005-10-18,2005,10,18,1,4,1,0,0.5,8.3,,549,,,,0.019,,0.064,,3.8,8.05,57.1,2.295,3.336,1.15,1.462,0.172,2.409,1.315,0.028,66,29,2,19,0.23,51,,,,2.3,,,8.3
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,29097,2006-03-14,2006,3,14,1,1,2,0,0.5,8.4,,1242,,,,0.029,,0.043,,3.7,7.42,66.6,2.733,3.822,1.283,1.648,0.186,2.747,1.471,0.028,132,573,2,12,1.24,14,,,,1.1,,,0.5
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,29098,2006-05-16,2006,5,16,1,2,2,0,0.5,8.2,,1343,,,,0.038,,0.123,,8.6,8.06,52.9,1.925,2.828,0.968,1.314,0.164,2.321,1.122,0.024,25,882,6,34,3.41,150,,,,1.1,,,15.7
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,29099,2006-08-28,2006,8,28,1,3,1,0,0.5,11.4,,459,,,,0.027,,0.128,,7.4,8.12,56.7,2.309,2.98,1.12,1.382,0.167,2.272,1.302,0.031,7,4,2,24,0.25,82,,,8.19,2,,,20.4
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,29100,2006-10-17,2006,10,17,1,4,1,0,0.5,12.7,,721,,,,0.03,,0.096,,3.7,7.92,57.8,2.431,3.288,1.094,1.485,0.181,2.27,1.433,0.028,81,51,3,21,0.17,45,,,,1.8,,,10.5
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,29101,2007-02-20,2007,2,20,1,1,1,0,0.5,12.8,,,3057,,,0.07,,0.278,,6,7.41,54.8,1.809,3.01,1.074,1.16,0.163,2.463,1.088,0.025,47,2489,26,46,13.13,662,,,,,,,0
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,29102,2007-05-08,2007,5,8,1,2,2,0,0.5,8.4,,,1544,,,0.042,,0.173,,9.4,7.97,50.5,1.803,2.912,0.95,1.097,0.149,2.219,0.921,0.022,18,1167,8,34,6.09,306,,,,1,,,12.6
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,29103,2007-08-23,2007,8,23,1,3,1,0,0.5,9.5,,,520,,,0.004,,0.12,,8.4,8.23,56.1,2.285,3.178,1.028,1.283,0.164,2.185,1.112,0.03,4,1,4,25,0.23,118,,,,1.6,,,19
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,29104,2007-10-15,2007,10,15,1,4,1,0,0.5,8.2,,,563,,,0.03,,0.057,,2.8,7.97,57.5,2.395,3.191,1.113,1.379,0.171,2.116,1.262,0.029,22,17,1,10,0.11,47,,,,3,,,8.2
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,29105,2008-03-31,2008,3,31,1,1,2,0,0.5,9.3,,,2193,,,0.034,,0.122,,5.1,7.75,54.1,1.719,2.935,1.051,1.053,0.142,2.607,1.049,0.025,9,1349,7,30,6.51,651,,,,,,,5.2
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,29106,2008-05-06,2008,5,6,1,2,2,0,0.5,10.8,,,1622,,,0.042,,0.147,,14.6,8.37,54.2,1.825,3.079,1.096,1.117,0.143,2.555,0.96,0.024,20,992,6,28,4.43,112,,,,1.5,,,16
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,29107,2008-08-20,2008,8,20,1,3,1,0,0.5,9.6,,,613,,,0.029,,0.139,,12.3,8.26,57.7,2.174,3.232,1.196,1.307,0.159,2.614,1.055,0.029,7,3,2,21,0.32,117,,,,2.3,,,18.8
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,29108,2008-10-08,2008,10,8,1,4,1,0,0.5,8.8,,,645,,,0.027,,0.075,,3.9,7.99,58.7,2.253,3.344,1.225,1.306,0.17,2.598,1.181,0.023,32,37,1,17,0.18,65,,,,2,,,10.4
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,29109,2009-02-10,2009,2,10,1,1,1,0,0.5,16.7,,,2523,,,0.084,,0.371,,15.6,7.39,53,1.902,3.058,1.259,1.079,0.167,2.367,0.919,0.019,139,1384,26,72,,753,,,,,,,0
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,29110,2009-05-12,2009,5,12,1,2,2,0,0.5,12.3,,,1054,,,0.047,,0.154,,9.9,7.87,46.4,1.893,2.652,0.984,0.977,0.139,1.981,0.921,0.023,14,432,6,33,,140,,,,3.5,,,13.3
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,29111,2009-08-04,2009,8,4,1,3,1,0,0.5,13.6,,,699,,,0.039,,0.145,,6.7,8.22,49.6,2.105,3.192,1.113,1.116,0.15,1.93,0.971,0.028,12,1,4,23,1.86,56,,,,1.7,,,22
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,29112,2009-10-06,2009,10,6,1,4,1,0,0.5,9.5,,,682,,,0.026,,0.068,,2.9,8.03,51.5,2.298,3.023,1.071,1.143,0.158,1.854,1.067,0.027,32,29,1,15,0.12,44,,,,2.6,,,9.8
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,29113,2010-03-09,2010,3,9,1,1,2,0,0.3,10.2,,,1489,,,0.047,,0.089,1.7,1.5,7.29,56.9,2.534,3.248,1.167,1.234,0.169,2.207,1.142,0.026,27,876,5,19,4.29,66,,,,,,,0.2
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,29114,2010-04-21,2010,4,21,1,2,1,0,0.5,11.5,,,2239,,,0.07,,0.349,22,,7.48,45.5,1.843,2.667,0.888,0.932,0.133,1.67,0.838,0.02,82,1567,20,55,8.21,720,,,,0.7,,,6
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,29115,2010-08-18,2010,8,18,1,3,1,0,0.5,10.1,,,717,,,0.038,,,5.2,,8.03,48.4,2.19,2.73,0.917,1.03,0.148,1.715,1.006,0.031,18,9,4,27,2.21,77,,,,1.1,,,21.2
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,29116,2010-10-20,2010,10,20,1,4,1,0,0.5,10.9,,,811,,,0.045,,,3.8,11.2,8.05,49.2,2.217,2.858,0.937,1.11,0.151,1.753,1.001,0.026,19,106,4,20,0.14,110,,,,1.6,,,5.8
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,29117,2011-02-14,2011,2,14,1,1,1,0,0.5,15.3,,,4406,,,0.121,,,29,2.8,7.27,46.17,1.621,2.592,0.972,0.883,0.15,1.947,0.73,0.022,214,3547,58,87,10.25,1200,,,,,,,0.4
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,29118,2011-05-03,2011,5,3,1,2,2,0,0.5,10,,,1326,,,0.059,,,5.3,14.5,7.75,44,1.981,2.444,0.835,0.91,0.128,1.463,0.825,0.022,11,756,10,30,4.38,170,,,,1.2,,,7.9
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,278759,2011-08-05,2011,8,5,1,3,1,0,0.5,10.4,,,676,,,0.035,,,5.8,7.4,8.13,48.9,2.404,2.867,0.972,1.147,0.149,1.549,1.034,0.029,3,1,4,27,0.65,150,,,,1.1,,,21.5
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,278758,2011-10-12,2011,10,12,1,4,1,0,0.5,8.5,,,718,,,0.036,,,1.8,2.9,8.06,49.2,2.294,2.797,0.956,1.17,0.15,1.622,1.064,0.027,38,134,2,17,1,38,,,,3.2,,,8.9
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,278336,2012-02-14,2012,2,14,1,1,1,0,0.5,12.3,,,2562,,,0.079,,,12,2.8,7.31,52.8,2.105,3.017,1.085,1.162,0.156,2.002,1.008,0.024,109,1902,18,36,6.91,460,,,,,,,0.2
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,278337,2012-04-16,2012,4,16,1,2,1,0,0.5,9.4,,,1649,,,0.057,,,4.2,9.5,7.93,44.7,1.799,2.49,0.876,0.988,0.123,1.588,0.826,0.019,8,1185,9,24,5.65,190,,,,1.2,,,5.5
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,278338,2012-08-09,2012,8,9,1,3,1,0,0.5,10.9,,,885,,,0.04,,,5.9,9.8,7.84,45.9,2.136,2.654,0.918,0.989,0.132,1.538,0.893,0.025,74,129,2,31,0.79,150,,,,1.05,,,20.3
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,278335,2012-10-15,2012,10,15,1,4,1,0,0.5,12.7,,,1161,,,0.094,,,3,8,7.78,42.6,1.965,2.339,0.814,0.871,0.133,1.425,0.802,0.024,39,402,6,26,2.71,260,,,,2.1,,,7.9
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,282452,2013-02-12,2013,2,12,1,1,1,0,0.5,16.6,,,2862,2.555,0.518,0.204,3.22,,35,1.7,6.95,36.08,1.667,2.06,0.68,0.68,0.1302,1.092,0.58,0.018,108,2078,68,130,8.5,1400,1000,,,,,,0.4
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,287441,2013-04-29,2013,4,29,1,2,1,0,0.5,12,,,1620,1.763,0.334,0.128,2,,21,9.5,7.45,36.4,1.823,2,0.643,0.755,0.119,0.913,0.695,0.016,226,933,25,73,7.13,1100,680,,,,,0.6,7.6
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,287473,2013-08-15,2013,8,15,1,3,1,0,0.5,10.3,,,675,1.156,0.135,0.045,0.66,,6.1,13,7.96,46.1,2.42,2.52,0.801,1.06,0.144,1.083,1,0.026,16,1,4,35,0.88,160,170,,,,,1.2,19.3
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,287508,2013-10-14,2013,10,14,1,4,1,0,0.5,12.5,,,531,1.032,0.113,0.037,0.56,,1.3,4.2,8.19,47.3,2.565,2.6,0.837,1.15,0.145,1.061,1.112,0.026,27,16,0.5,12,0.05,32,66,,,,,3.65,10
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,287518,2014-02-09,2014,2,9,1,1,1,0,0.5,8.4,,,1480,0.794,0.105,0.037,0.56,,3.9,5.4,7.68,42.9,1.814,2.25,0.779,0.946,0.125,1.391,0.874,0.019,91,994,6,14.8,3.42,110,150,,,,,,0.5
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,287538,2014-04-16,2014,4,16,1,2,1,0,0.5,9.7,,,2060,1.098,0.156,0.054,0.8,,6.2,7.9,7.94,47.6,1.879,2.67,0.917,1.01,0.132,1.765,0.888,0.022,6,1575,10,27,6.3,320,390,,,,,1.05,7.5
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,287695,2014-08-13,2014,8,13,1,3,1,0,0.5,12.2,,,712,0.94,0.103,0.034,0.5,,7.3,16,8.03,51.3,2.37,2.93,0.951,1.17,0.15,1.668,1.071,0.027,32,20,1.5,31.6,1.2,190,190,,,,,1.1,21.6
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,287717,2014-10-07,2014,10,7,1,4,1,0,0.5,10.4,,,763,0.842,0.089,0.028,0.42,,4.5,7.6,7.87,54.2,2.387,2.83,0.969,1.25,0.152,1.697,1.144,0.026,98,81,1.5,27.5,0.8,150,180,,,,,1.7,10.9
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,287733,2015-02-11,2015,2,11,1,1,1,0,0.5,11.9,,,2350,1.552,0.298,0.115,1.8,,24,3.5,6.89,28.8,0.848,1.41,0.537,0.582,0.113,1.131,0.512,0.015,128,1560,39,84.4,7.3,1000,1100,,,,,,0.3
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,302864,2015-04-15,2015,4,15,1,2,1,0,0.5,9.3,,,1320,1.043,0.151,0.053,0.8,,4.6,11,7.97,47.2,1.979,2.75,0.901,1.04,0.137,1.618,0.916,0.02,19,876,1.5,30.6,5.8,250,270,,,,,1.4,8.3
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,341679,2015-08-10,2015,8,10,1,3,1,0,0.5,10,,,617,0.995,0.119,0.038,0.56,,3.4,7,8,48.3,2.178,2.71,0.891,1.08,0.137,1.642,0.955,0.026,7,1.5,2,17.1,0.79,57,86,,,,,1.3,20
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,351680,2015-10-14,2015,10,14,1,4,1,0,0.5,12.8,,,946,1.154,0.166,0.061,0.94,,1.4,4.3,7.7,46.2,2.104,2.56,0.87,1.04,0.154,1.525,0.893,0.024,28,233,2,15.3,3,80,71,,,,,3.1,9.3
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,383569,2016-02-23,2016,2,23,1,1,1,0,0.5,11.8,,,1910,1.57,0.285,0.107,1.7,,24,10,7.14,39.4,1.903,2.2,0.68,0.83,0.13,1.148,0.734,0.016,114,1180,28,89.2,8.3,1400,1200,,,,,,1.4
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,470876,2016-04-26,2016,4,26,1,2,1,0,0.5,9.5,,,979,1.123,0.149,0.048,0.72,,3.3,7.6,8.02,47,2.274,2.8,0.8,1,0.14,1.443056423,0.90759,0.021,7,406,2,29.1,5,140,110,,11.86,,,1.6,8.4
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,524751,2016-08-18,2016,8,18,1,3,1,0,0.5,11.6,,,678,1.003,0.114,0.039,0.58,,5.3,22,8.18,53.5,2.598,2.9,0.88,1.3,0.16,1.540703727,1.2,0.027,14,4,0.5,30.4,0.61,170,180,,10.28,,,1.4,15.7
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,543757,2016-10-13,2016,10,13,1,4,1,0,0.5,9.3,,,621,0.893,0.094,0.031,0.46,,1.4,3.5,8,53.6,2.55,2.8,0.96,1.3,0.16,1.519883406,1.3,0.027,32,17,2,28,0.71,48,68,,10.82,,,3.3,7.5
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,607886,2017-02-22,2017,2,22,1,1,1,0,0.5,8.7,,,1300,0.915,0.103,0.033,0.48,,1.7,5,7.53,59.1,2.56,3.3,1,1.4,0.17,1.97793046,1.3,0.023,62,785,0.5,14.1,3.2,60,95,,11.4,,,1.7,3.2
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,627700,2017-04-19,2017,4,19,1,2,1,0,0.5,9.2,,,1020,0.836,0.1,0.032,0.48,,1.8,4.6,8.06,53.2,2.18,2.9,0.96,1.2,0.14,1.936289819,1.1,0.021,4,1000,0.5,16.1,3.1,64,76,,11.51,,,2,6.2
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,689113,2017-08-16,2017,8,16,1,3,1,0,0.5,10.7,,,718,0.872,0.09,0.03,0.46,,7.4,13,7.99,58,2.41,3,1,1.4,0.16,1.957110139,1.3,0.026,21,6,2,37,0.96,150,170,,8.7,,,1.2,19.2
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,703923,2017-10-18,2017,10,18,1,4,1,0,0.5,8.6,,,748,0.798,0.087,0.029,0.42,,2.2,4.8,7.94,56.1,2.2,2.9,1,1.4,0.16,2.019571101,1.3,0.025,31,190,0.5,18.8,0.92,93,110,,10.64,,,2.5,9.9
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,720539,2018-02-19,2018,2,19,1,1,1,0,0.5,16.3,,,3390,2.041,0.365,0.133,2.04,,28,2.4,6.74,40.4,1.08,2.2,0.8,0.78,0.12,2.082032063,0.7,0.02,110,2720,29,71.8,11,1100,1700,,11.84,,,0.7,0.6
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,730819,2018-04-23,2018,4,23,1,2,1,0,0.5,9.1,,,1510,1.073,0.157,0.054,0.82,,6.4,15,7.39,48.5,1.99,2.6,0.88,1,0.13,1.769727254,0.96,0.017,19,939,2,37.7,6,210,270,,9.7,,,2,10.3
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,748775,2018-08-29,2018,8,29,1,3,1,0,0.5,9.7,,,626,0.91,0.098,0.033,0.48,,3.8,8,8.02,53.2,2.19,2.8,1,1.3,0.15,1.873828857,1.2,0.027,10,1.5,2,25.2,0.96,98,120,,8.66,,,1.5,17.9
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,756693,2018-10-16,2018,10,16,1,4,1,0,0.5,8.6,,,608,0.779,0.08,0.025,0.36,,2.3,4.6,8.01,55,2.23,2.9,0.96,1.3,0.17,1.936289819,1.3,0.025,28,9,0.5,25,0.32,68,99,,10.41,,,2.7,11.5
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,770182,2019-02-21,2019,2,21,1,1,1,0,0.5,5.3,,,4220,0.593,0.071,0.021,0.3,,8.7,0.25,6.5,43.9,0.51,2.2,0.96,0.78,0.11,2.706641682,0.59,0.016,156,3840,10,22.7,7.9,230,700,,10.92,,,1.8,3.3
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,777181,2019-04-09,2019,4,9,1,2,1,0,0.5,7.7,,,2340,0.729,0.088,0.029,0.44,,8.5,10,7.73,57.9,1.7,3.2,1.2,1.2,0.15,2.706641682,1.1,0.022,14,1840,0.5,25,4.3,180,250,,12.27,,,1.2,4.8
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,789439,2019-08-22,2019,8,22,1,3,1,0,0.5,8.2,,,573,0.734,0.076,0.025,0.38,,5.2,8.6,8.11,62.1,1.95,3.3,1.3,1.4,0.15,2.914844889,1.3,0.026,8,3,0.5,30.4,0.34,110,130,,8.89,,,1.4,18.6
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,817149,2019-10-17,2019,10,17,1,4,1,0,0.5,10.9,,,816,0.77,0.11,0.055,0.94,,2.3,3.1,7.94,62.8,1.99,3.3,1.3,1.5,0.16,2.914844889,1.3,0.026,30,21,1,21.1,0.44,72,84,,10.28,,,3,8.6
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,830093,2020-02-12,2020,2,12,1,1,1,0,0.5,9.5,,,2820,1.023,0.144,0.048,0.72,,12,10,7.73,59.8,1.62,3.4,1.3,1.2,0.17,3.331251301,1.1,0.026,76,2330,5,38.1,6.4,330,420,,14.36,,,1,2.2
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,859239,2020-04-06,2020,4,6,1,2,1,0,0.5,9.9,,,2720,0.978,0.127,0.042,0.62,,5.4,6.5,7.84,59.8,1.67,3.4,0.96,1.2,0.16,3.123048095,1,0.027,6,2230,2,24.8,6,160,190,,13.46,,,1.6,5
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,892072,2020-08-26,2020,8,26,1,3,1,0,0.5,9.3,,,680,1.483,0.211,0.085,1.3,,3.5,13,8.11,63.9,2.12,3.5,1.4,1.4,0.16,3.331251301,1.2,0.035,8,4,0.5,22.8,0.55,51,62,,9.21,,,1.5,20.5
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,896013,2020-10-14,2020,10,14,1,4,1,0,0.5,8.5,,,616,0.797,0.084,0.028,0.42,,1.8,6.1,7.82,63.9,2.14,3.5,1.4,1.4,0.17,3.123048095,1.2,0.035,30,59,1,15.6,0.79,47,54,,10.11,,,2.5,10.5
